281.693, 24
283.697, 24
284.699, 24
285.699, 24
286.702, 25
287.703, 25
288.704, 26
289.707, 26
290.708, 26
291.711, 26
292.712, 26
293.718, 26
294.722, 26
295.723, 26
296.725, 27
297.727, 27
298.732, 27
299.734, 27
300.736, 27
301.739, 27
302.741, 27
303.747, 27
304.748, 27
305.75, 27
306.753, 27
307.754, 27
308.759, 27
309.762, 27
310.764, 27
311.767, 28
312.77, 28
313.773, 28
314.774, 29
316.776, 29
317.779, 29
318.78, 29
320.786, 29
322.788, 29
323.79, 29
325.793, 29
326.796, 30
327.8, 31
328.803, 31
329.806, 31
330.807, 31
331.809, 32
332.81, 32
333.813, 32
334.815, 32
335.815, 33
336.816, 33
337.818, 33
338.822, 33
339.823, 33
340.83, 34
341.832, 34
342.836, 34
343.836, 34
344.842, 34
346.845, 35
347.846, 35
348.847, 35
349.85, 35
350.851, 35
351.857, 35
352.859, 36
353.862, 37
354.864, 37
355.865, 37
356.87, 37
357.873, 37
358.874, 37
359.875, 37
360.878, 37
361.885, 37
362.889, 37
363.894, 37
364.899, 37
365.902, 38
366.903, 38
367.904, 38
368.907, 38
369.913, 38
370.913, 38
371.915, 38
372.917, 38
373.917, 38
374.918, 38
375.918, 38
376.926, 39
377.928, 39
378.929, 39
380.934, 39
381.94, 39
382.941, 39
383.942, 39
384.942, 40
385.945, 40
386.948, 40
387.949, 40
388.954, 40
390.96, 41
391.962, 41
392.967, 41
394.972, 41
395.975, 41
396.98, 41
397.981, 41
398.982, 41
399.983, 41
400.984, 41
401.987, 42
402.99, 42
403.991, 42
404.995, 42
406.999, 43
407.999, 43
409.002, 43
410.008, 43
411.012, 43
412.013, 43
413.015, 43
414.015, 44
415.018, 44
417.023, 44
418.023, 44
419.025, 45
420.026, 45
421.026, 45
422.03, 45
423.031, 45
424.031, 46
425.032, 46
426.035, 46
427.039, 46
428.039, 46
429.041, 46
430.042, 46
431.043, 46
432.049, 46
434.056, 46
435.058, 46
436.064, 46
437.065, 46
438.067, 46
439.07, 46
440.072, 46
441.079, 46
442.082, 46
443.083, 46
444.086, 46
445.094, 46
446.095, 46
447.096, 46
449.099, 46
450.1, 46
451.105, 46
452.105, 46
453.107, 46
454.108, 46
455.109, 46
456.111, 46
457.112, 46
458.115, 46
459.122, 46
460.124, 46
461.127, 46
462.127, 46
463.128, 46
464.134, 46
465.135, 46
466.137, 47
467.141, 47
468.142, 47
469.147, 47
470.15, 47
471.151, 47
472.154, 47
473.157, 47
474.163, 47
475.165, 47
476.168, 48
477.169, 48
478.176, 48
480.182, 48
481.184, 48
482.189, 48
483.189, 48
484.19, 48
485.19, 48
486.194, 48
488.204, 48
489.207, 48
490.21, 48
491.211, 48
492.218, 48
493.218, 49
494.219, 49
495.222, 49
496.223, 49
497.225, 49
498.232, 49
499.235, 49
500.237, 49
501.24, 49
502.246, 49
503.249, 49
504.252, 49
505.256, 49
506.262, 49
507.265, 50
508.269, 50
509.276, 50
510.276, 50
511.277, 50
512.28, 50
513.281, 50
514.286, 50
515.288, 50
516.289, 50
517.292, 50
518.292, 50
519.293, 50
520.295, 50
521.297, 50
522.303, 51
523.304, 51
524.308, 51
525.313, 52
526.315, 52
527.318, 52
528.32, 52
529.323, 52
530.329, 52
531.33, 52
532.332, 52
533.336, 52
534.336, 53
536.347, 54
537.347, 54
538.35, 54
539.352, 54
540.355, 54
541.358, 54
542.361, 55
543.363, 55
544.371, 55
545.372, 55
546.374, 55
547.376, 55
548.377, 55
549.378, 55
550.381, 55
551.385, 55
552.388, 55
553.392, 55
554.399, 55
555.401, 55
556.403, 55
557.406, 55
558.414, 55
559.415, 55
560.419, 55
561.433, 55
562.435, 55
563.443, 55
564.445, 55
565.448, 55
566.452, 55
567.454, 56
568.457, 56
569.463, 56
570.466, 56
571.467, 56
572.471, 56
573.472, 56
574.476, 56
575.481, 57
576.484, 57
577.485, 57
578.488, 57
579.489, 57
580.493, 57
581.496, 57
582.499, 58
584.503, 58
585.508, 59
586.511, 59
587.513, 60
588.515, 60
589.517, 60
590.518, 60
591.518, 60
592.523, 60
593.525, 60
594.526, 60
595.529, 60
596.529, 60
597.53, 60
598.531, 60
599.537, 60
600.539, 60
601.54, 60
602.541, 60
603.543, 61
604.544, 61
605.545, 61
606.55, 61
607.552, 61
608.554, 61
609.557, 61
610.559, 61
611.565, 61
612.567, 61
613.569, 62
614.57, 62
615.57, 63
616.572, 63
617.572, 63
618.573, 63
619.578, 63
620.58, 63
621.583, 63
622.586, 63
623.587, 63
624.592, 63
625.593, 64
626.595, 64
627.597, 64
628.601, 65
629.604, 65
630.607, 65
631.608, 65
632.609, 65
634.612, 65
635.615, 65
636.62, 66
637.624, 66
638.626, 66
639.627, 66
640.629, 66
641.629, 66
642.636, 66
643.638, 66
645.639, 67
646.641, 67
647.647, 67
648.647, 68
649.65, 69
650.651, 69
651.653, 69
653.657, 69
654.662, 69
655.664, 69
656.665, 69
657.667, 69
658.668, 69
659.672, 69
660.672, 69
661.679, 70
662.681, 70
663.683, 70
664.683, 70
665.689, 70
666.691, 71
667.692, 71
668.693, 71
669.696, 71
670.698, 71
671.699, 71
672.705, 71
673.707, 71
674.708, 71
675.709, 72
676.71, 72
677.71, 72
678.71, 72
679.718, 73
680.719, 73
681.719, 73
682.72, 73
683.721, 73
685.722, 73
686.723, 73
687.724, 73
688.727, 73
689.734, 73
690.737, 73
691.737, 73
692.74, 73
693.744, 73
694.746, 73
695.749, 73
696.751, 73
697.754, 73
698.765, 73
699.766, 73
700.766, 73
701.768, 74
702.768, 74
703.775, 74
704.777, 74
705.778, 74
706.781, 75
707.785, 75
708.791, 75
709.792, 75
710.794, 75
711.795, 75
712.802, 76
713.804, 76
714.806, 76
715.807, 76
716.809, 76
717.809, 78
718.815, 78
719.816, 78
720.817, 79
721.819, 79
722.821, 79
723.822, 79
724.828, 79
725.829, 80
727.834, 80
728.834, 80
729.836, 80
730.837, 80
732.849, 80
733.851, 80
734.856, 80
736.863, 80
737.864, 81
738.865, 81
739.865, 81
740.869, 81
741.87, 82
742.873, 82
743.875, 82
744.877, 82
745.878, 82
746.883, 82
747.886, 82
749.89, 82
750.892, 83
751.896, 83
752.897, 83
753.898, 83
755.901, 83
756.905, 83
757.906, 83
758.906, 83
759.907, 85
760.911, 85
761.912, 85
762.913, 85
763.915, 85
764.918, 85
765.919, 85
766.925, 86
767.925, 86
769.929, 86
770.93, 87
771.931, 87
772.933, 87
773.935, 87
775.943, 87
776.944, 87
777.944, 87
778.946, 87
779.948, 87
780.955, 89
781.956, 89
782.958, 90
783.96, 90
784.962, 90
785.967, 90
786.968, 90
787.97, 90
788.97, 90
789.971, 90
790.976, 90
791.977, 91
792.981, 91
793.984, 91
795.986, 92
796.988, 92
797.99, 93
798.996, 93
799.998, 93
801, 93
802, 93
803.003, 93
804.009, 93
805.009, 93
806.012, 94
807.013, 94
808.016, 94
809.017, 94
810.024, 94
811.026, 94
812.027, 95
813.028, 95
814.031, 95
815.032, 95
816.033, 95
817.038, 95
818.042, 95
819.044, 95
820.051, 95
821.054, 95
823.055, 96
824.058, 96
825.058, 96
826.059, 96
828.064, 96
829.065, 96
830.069, 96
831.07, 97
833.076, 97
834.08, 98
835.082, 98
836.083, 98
837.084, 99
838.084, 99
839.087, 99
840.091, 99
841.094, 99
842.094, 99
843.095, 99
844.096, 99
845.097, 99
846.097, 99
847.098, 99
848.1, 99
849.1, 99
850.101, 100
851.106, 100
852.108, 100
853.109, 100
854.111, 100
855.114, 100
857.122, 100
858.125, 100
859.128, 100
860.129, 100
861.135, 100
862.137, 100
863.139, 100
864.14, 100
865.142, 100
866.147, 100
868.15, 100
869.151, 100
870.152, 100
872.157, 101
873.161, 101
874.164, 102
876.167, 102
877.168, 102
878.17, 102
879.176, 102
880.179, 103
882.184, 103
883.19, 103
884.19, 103
885.191, 103
886.192, 103
887.193, 104
888.195, 104
889.197, 104
890.203, 104
891.204, 104
892.204, 104
893.208, 104
894.21, 104
895.212, 104
896.218, 105
897.22, 106
898.224, 106
899.225, 106
900.231, 106
901.235, 108
902.236, 108
903.24, 108
904.245, 108
905.247, 108
906.25, 109
907.253, 109
908.254, 110
909.259, 110
910.262, 110
911.264, 110
912.266, 110
913.268, 110
914.273, 110
915.274, 110
916.274, 110
918.278, 110
919.28, 110
920.285, 110
922.289, 110
923.292, 110
924.292, 110
925.293, 110
927.3, 110
928.301, 110
929.305, 110
930.308, 113
933.317, 113
934.32, 113
936.327, 113
937.33, 114
938.332, 114
939.335, 114
940.338, 114
941.343, 114
942.343, 114
943.345, 114
944.346, 114
945.347, 114
946.349, 114
947.35, 115
948.356, 116
949.359, 116
950.36, 116
951.361, 116
952.364, 116
953.369, 116
954.371, 116
955.372, 116
956.374, 117
957.374, 117
958.376, 117
959.376, 117
960.377, 117
961.379, 117
962.383, 117
964.39, 117
965.392, 117
966.397, 117
967.399, 117
968.401, 117
969.402, 117
970.404, 117
971.407, 117
972.411, 117
973.414, 117
974.416, 117
975.418, 117
976.42, 117
977.421, 117
978.427, 117
979.428, 117
980.428, 117
981.43, 117
982.432, 117
983.433, 117
984.438, 120
985.44, 120
986.442, 120
987.443, 120
988.444, 120
989.447, 120
990.448, 120
991.449, 121
992.453, 121
993.456, 121
994.457, 121
995.457, 121
996.457, 121
997.458, 121
998.46, 121
999.462, 121
1000.467, 121
1001.468, 121
1002.471, 121
1003.472, 122
1004.473, 122
1005.477, 122
1007.482, 123
1008.485, 123
1009.489, 123
1010.494, 123
1011.497, 123
1012.501, 123
1013.503, 123
1014.504, 123
1015.509, 123
1016.511, 123
1017.512, 123
1018.514, 123
1019.516, 123
1020.517, 123
1021.523, 124
1022.524, 124
1023.525, 125
1024.529, 125
1025.531, 125
1026.531, 125
1027.538, 125
1028.538, 125
1029.539, 125
1030.541, 126
1032.543, 126
1033.545, 126
1034.55, 126
1035.553, 126
1036.555, 126
1037.558, 126
1038.559, 126
1039.565, 126
1040.568, 127
1041.571, 127
1042.572, 127
1044.579, 127
1045.582, 127
1046.582, 127
1047.584, 127
1048.587, 127
1049.591, 127
1050.593, 127
1051.595, 127
1053.6, 127
1054.602, 128
1055.606, 128
1057.609, 128
1058.609, 128
1059.609, 128
1060.612, 128
1061.614, 128
1062.615, 128
1063.621, 128
1064.621, 128
1065.624, 129
1066.626, 129
1067.629, 129
1068.635, 129
1069.637, 129
1070.642, 129
1071.643, 129
1072.649, 129
1073.651, 129
1074.652, 129
1075.655, 129
1076.656, 129
1078.664, 129
1079.665, 129
1080.667, 129
1081.669, 129
1082.671, 129
1083.676, 129
1084.677, 129
1086.681, 130
1088.685, 130
1089.689, 130
1090.692, 130
1091.694, 131
1092.695, 131
1093.697, 131
1095.703, 131
1096.706, 131
1097.709, 131
1098.71, 131
1099.711, 132
1100.712, 132
1101.712, 132
1102.715, 132
1103.718, 132
1105.72, 133
1106.721, 133
1107.724, 133
1108.726, 133
1109.731, 134
1110.732, 134
1112.735, 134
1113.74, 134
1114.746, 134
1115.749, 134
1116.751, 134
1117.759, 134
1118.762, 134
1120.768, 134
1121.774, 134
1122.776, 134
1123.776, 134
1124.778, 135
1125.78, 135
1126.787, 135
1127.787, 135
1129.793, 135
1130.794, 136
1131.796, 136
1132.8, 137
1133.802, 137
1134.804, 137
1135.806, 137
1136.807, 137
1137.809, 138
1138.814, 138
1139.818, 138
1140.819, 138
1141.821, 138
1142.824, 138
1143.824, 138
1144.828, 138
1145.829, 139
1146.83, 140
1147.832, 140
1148.834, 140
1150.838, 140
1151.845, 140
1152.848, 141
1153.85, 141
1154.856, 141
1155.858, 141
1156.86, 141
1157.861, 141
1158.862, 141
1159.863, 141
1160.865, 141
1161.869, 141
1162.87, 142
1163.873, 142
1164.876, 142
1166.878, 142
1167.879, 142
1168.885, 142
1169.886, 142
1170.887, 142
1171.889, 143
1172.894, 143
1173.898, 143
1174.899, 143
1175.902, 143
1176.904, 143
1177.905, 144
1178.906, 145
1179.907, 145
1180.911, 145
1181.914, 145
1182.917, 145
1183.919, 145
1184.923, 146
1185.926, 146
1186.929, 146
1187.929, 146
1188.932, 146
1190.935, 146
1191.938, 146
1192.941, 146
1193.942, 146
1194.943, 146
1195.945, 146
1196.946, 146
1198.953, 146
1199.956, 146
1200.958, 146
1201.959, 146
1202.96, 146
1204.967, 146
1205.969, 146
1206.97, 146
1207.971, 146
1209.974, 146
1210.977, 146
1211.981, 147
1212.982, 148
1213.983, 148
1214.985, 148
1215.987, 148
1216.988, 148
1217.991, 148
1218.995, 148
1219.998, 148
1220.999, 148
1223.003, 148
1224.009, 148
1225.009, 148
1226.01, 148
1227.012, 148
1228.013, 148
1229.015, 148
1230.018, 148
1232.022, 148
1233.022, 148
1234.023, 148
1235.024, 148
1236.025, 148
1237.027, 148
1238.028, 148
1239.03, 148
1240.035, 149
1241.039, 149
1242.04, 149
1243.041, 149
1244.042, 149
1245.043, 149
1246.045, 149
1247.052, 149
1248.055, 149
1249.057, 149
1250.058, 149
1251.06, 149
1252.064, 149
1253.066, 149
1254.068, 149
1255.068, 150
1256.07, 150
1257.073, 151
1258.078, 151
1259.082, 151
1260.083, 151
1262.085, 151
1263.091, 152
1264.091, 152
1265.092, 152
1266.093, 153
1267.094, 153
1268.095, 153
1269.095, 154
1270.098, 154
1271.1, 155
1272.102, 156
1273.106, 156
1274.109, 156
1275.111, 157
1276.113, 157
1277.119, 157
1278.119, 158
1279.122, 158
1280.124, 158
1281.125, 158
1282.127, 158
1283.128, 158
1284.132, 158
1285.135, 159
1286.136, 159
1287.139, 159
1288.14, 159
1289.142, 159
1290.145, 159
1291.148, 159
1292.148, 159
1293.151, 160
1294.153, 160
1295.154, 160
1296.157, 160
1297.162, 160
1298.165, 160
1299.169, 160
1300.169, 161
1301.17, 161
1302.176, 161
1303.176, 161
1304.179, 161
1305.182, 161
1306.183, 161
1307.185, 161
1308.189, 161
1309.19, 161
1310.191, 161
1311.192, 161
1312.193, 161
1313.197, 161
1314.203, 162
1316.208, 162
1317.211, 162
1318.212, 162
1319.216, 162
1320.218, 162
1321.22, 162
1322.221, 162
1323.222, 163
1324.223, 163
1325.225, 163
1326.226, 164
1327.231, 164
1328.234, 164
1329.238, 164
1330.24, 165
1331.24, 165
1332.246, 165
1333.25, 165
1334.253, 165
1335.254, 166
1336.258, 166
1338.263, 166
1339.265, 166
1340.267, 166
1341.267, 166
1342.268, 166
